,transaction_id,item,quantity,price_per_unit,total_spent,payment_method,location,transaction_date,date_diff,red_flag
4139,TXN_5015183,Cake,2.0,3.0,6.0,Unknown,In-store,2023-08-29,-91.0,1
2880,TXN_5017038,Sandwich,3.0,4.0,12.0,Unknown,Unknown,2023-05-25,-96.0,1
2034,TXN_5017895,Salad,4.0,5.0,20.0,Cash,Unknown,2023-09-25,123.0,0
9386,TXN_5018462,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-11-28,64.0,0
1645,TXN_5019143,Coffee,5.0,2.0,10.0,Cash,Unknown,2023-02-21,-280.0,1
1283,TXN_5019407,Juice,4.0,3.0,12.0,Credit Card,Unknown,2023-04-17,55.0,0
4780,TXN_5020643,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-10-19,185.0,0
986,TXN_5021925,Tea,4.0,1.5,6.0,Cash,In-store,2023-05-07,-165.0,1
6159,TXN_5022805,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-12-17,224.0,0
4945,TXN_5023419,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-02-26,-294.0,1
3147,TXN_5024094,Tea,1.0,1.5,1.5,Credit Card,Unknown,2023-02-20,-6.0,1
4927,TXN_5026431,Sandwich,5.0,4.0,20.0,Cash,Unknown,2023-12-05,288.0,0
3232,TXN_5026564,Smoothie,3.0,4.0,12.0,Cash,Unknown,2023-09-12,-84.0,1
2798,TXN_5027125,Salad,3.0,5.0,15.0,Cash,In-store,2023-07-06,-68.0,1
7390,TXN_5029453,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-06-24,-12.0,1
5938,TXN_5029643,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-12-23,182.0,0
6320,TXN_5031020,Coffee,5.0,2.0,10.0,Unknown,Unknown,2023-11-25,-28.0,1
1337,TXN_5031214,Cookie,5.0,1.0,5.0,Unknown,Takeaway,2023-07-29,-119.0,1
2908,TXN_5032114,Sandwich,2.0,4.0,8.0,Unknown,Unknown,2023-05-31,-59.0,1
1108,TXN_5033045,Salad,3.0,5.0,15.0,Digital Wallet,Unknown,2023-04-21,-40.0,1
9248,TXN_5033660,Coffee,2.0,2.0,4.0,Unknown,Unknown,2023-09-12,144.0,0
5352,TXN_5036614,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-10-10,28.0,0
5235,TXN_5036856,Coffee,5.0,2.0,10.0,Cash,In-store,2023-03-27,-197.0,1
4115,TXN_5037517,Sandwich,5.0,4.0,20.0,Unknown,In-store,2023-06-01,66.0,0
3655,TXN_5037728,Smoothie,3.0,4.0,12.0,Credit Card,Unknown,2023-08-18,78.0,0
8195,TXN_5038122,Salad,1.0,5.0,5.0,Unknown,Unknown,2023-08-11,-7.0,1
923,TXN_5038513,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-10-24,74.0,0
2021,TXN_5039624,Cookie,4.0,1.0,4.0,Unknown,Takeaway,2023-04-27,-180.0,1
4640,TXN_5039782,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-06-21,55.0,0
1159,TXN_5041555,Tea,4.0,1.5,6.0,Digital Wallet,Unknown,2023-08-26,66.0,0
271,TXN_5043774,Sandwich,3.0,4.0,12.0,Cash,Unknown,2023-06-08,-79.0,1
225,TXN_5047447,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-12-27,202.0,0
5842,TXN_5047792,Salad,1.0,5.0,5.0,Unknown,Unknown,2023-12-27,,0
4584,TXN_5048650,Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-11-18,,0
4703,TXN_5049646,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-08-30,-80.0,1
1725,TXN_5050111,Salad,3.0,5.0,15.0,Cash,In-store,2023-06-13,-78.0,1
1243,TXN_5050993,Cookie,4.0,1.0,4.0,Unknown,Unknown,2023-02-06,-127.0,1
708,TXN_5051924,Tea,5.0,1.5,7.5,Unknown,Unknown,2023-05-23,106.0,0
4137,TXN_5052515,Tea,1.0,1.5,1.5,Cash,In-store,2023-09-19,119.0,0
2873,TXN_5052998,Juice,3.0,3.0,9.0,Credit Card,Unknown,2023-10-07,18.0,0
6384,TXN_5053064,Salad,3.0,5.0,15.0,Unknown,Unknown,2023-06-19,-110.0,1
7156,TXN_5054719,Sandwich,2.0,4.0,8.0,Credit Card,Unknown,2023-04-17,-63.0,1
2171,TXN_5055872,Sandwich,3.0,4.0,12.0,Credit Card,Unknown,2023-02-05,-71.0,1
8242,TXN_5056351,Juice,1.0,3.0,3.0,Unknown,Takeaway,2023-04-24,78.0,0
7904,TXN_5056808,Juice,1.0,3.0,3.0,Credit Card,Unknown,2023-02-25,-58.0,1
7061,TXN_5056971,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-08-22,178.0,0
4917,TXN_5060289,Tea,5.0,1.5,7.5,Credit Card,Unknown,2023-08-22,,0
5711,TXN_5061028,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-05-17,,0
5833,TXN_5061600,Juice,3.0,3.0,9.0,Unknown,In-store,2023-11-23,190.0,0
1882,TXN_5062280,Smoothie,4.0,4.0,16.0,Credit Card,Unknown,2023-07-05,-141.0,1
9480,TXN_5064188,Sandwich,4.0,4.0,16.0,Credit Card,Unknown,2023-12-08,156.0,0
7738,TXN_5065748,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-07-19,-142.0,1
2012,TXN_5067056,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-08-13,25.0,0
4782,TXN_5067216,Salad,4.0,5.0,20.0,Unknown,Takeaway,2023-07-24,-20.0,1
1347,TXN_5067373,Cookie,3.0,1.0,3.0,Cash,Unknown,2023-10-18,86.0,0
4994,TXN_5070577,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-02-07,-253.0,1
3165,TXN_5071222,Cookie,5.0,1.0,5.0,Digital Wallet,Unknown,2023-10-25,260.0,0
149,TXN_5072031,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-03-23,-216.0,1
2598,TXN_5072156,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-07-24,123.0,0
7338,TXN_5074212,Juice,5.0,3.0,15.0,Unknown,Unknown,2023-05-14,-71.0,1
178,TXN_5075974,Smoothie,4.0,4.0,16.0,Digital Wallet,Unknown,2023-04-11,-33.0,1
8618,TXN_5079166,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-04-15,4.0,0
361,TXN_5079340,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-18,125.0,0
1254,TXN_5080213,Coffee,1.0,2.0,2.0,Digital Wallet,Unknown,2023-07-18,-31.0,1
2832,TXN_5080934,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-12-10,145.0,0
480,TXN_5081978,Cake,1.0,3.0,3.0,Unknown,In-store,2023-10-19,-52.0,1
5196,TXN_5083311,Sandwich,4.0,4.0,16.0,Digital Wallet,Unknown,2023-04-30,-172.0,1
1711,TXN_5085328,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-02-03,-86.0,1
3231,TXN_5086063,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-09-28,237.0,0
3109,TXN_5086795,Salad,1.0,5.0,5.0,Cash,In-store,2023-04-29,-152.0,1
6491,TXN_5087453,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-04-09,-20.0,1
9220,TXN_5088167,Coffee,5.0,2.0,10.0,Credit Card,Unknown,2023-09-02,146.0,0
3329,TXN_5089516,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-11-04,63.0,0
5466,TXN_5090839,Sandwich,5.0,4.0,20.0,Cash,Unknown,2023-03-06,-243.0,1
5821,TXN_5092646,Smoothie,2.0,4.0,8.0,Unknown,Takeaway,2023-05-08,63.0,0
5787,TXN_5093312,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-08-12,96.0,0
3900,TXN_5093855,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-11-23,103.0,0
8834,TXN_5094936,Coffee,4.0,2.0,8.0,Unknown,In-store,2023-07-12,-134.0,1
8511,TXN_5097542,Cake,5.0,3.0,15.0,Cash,Unknown,2023-05-15,-58.0,1
760,TXN_5098938,Tea,5.0,1.5,7.5,Unknown,Unknown,2023-05-06,-9.0,1
6782,TXN_5100579,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-10-08,155.0,0
8597,TXN_5100941,Cookie,5.0,1.0,5.0,Digital Wallet,Unknown,2023-07-11,-89.0,1
4384,TXN_5101593,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-01-25,-167.0,1
1255,TXN_5102956,Cake,5.0,3.0,15.0,Unknown,Unknown,2023-01-25,,0
7940,TXN_5103036,Juice,2.0,3.0,6.0,Unknown,Takeaway,2023-12-04,,0
5290,TXN_5103644,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-17,-231.0,1
5478,TXN_5104848,Tea,2.0,1.5,3.0,Unknown,Takeaway,2023-01-22,-85.0,1
7906,TXN_5105810,Cookie,5.0,1.0,5.0,Unknown,Takeaway,2023-01-17,-5.0,1
3253,TXN_5106045,Coffee,3.0,2.0,6.0,Credit Card,Unknown,2023-11-17,304.0,0
9571,TXN_5106316,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-23,-298.0,1
3554,TXN_5107006,Cookie,4.0,1.0,4.0,Unknown,Unknown,2023-04-18,85.0,0
8301,TXN_5107025,Tea,2.0,1.5,3.0,Unknown,In-store,2023-02-19,-58.0,1
6479,TXN_5107249,Smoothie,4.0,4.0,16.0,Cash,Unknown,2023-03-20,29.0,0
84,TXN_5107946,Cake,4.0,3.0,12.0,Credit Card,Unknown,2023-12-22,277.0,0
8848,TXN_5108183,Smoothie,4.0,4.0,16.0,Credit Card,Unknown,2023-08-31,-113.0,1
5402,TXN_5108188,Cake,2.0,3.0,6.0,Unknown,Unknown,2023-08-25,-6.0,1
4435,TXN_5108439,Salad,2.0,5.0,10.0,Unknown,In-store,2023-05-06,-111.0,1
1868,TXN_5108804,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-09-26,143.0,0
8234,TXN_5108867,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-03-19,-191.0,1
9778,TXN_5109348,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-10,-37.0,1
8444,TXN_5110688,Salad,3.0,5.0,15.0,Digital Wallet,Unknown,2023-05-09,88.0,0
1805,TXN_5113993,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-02-10,-88.0,1
9082,TXN_5114283,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-28,107.0,0
4130,TXN_5115009,Cake,4.0,3.0,12.0,Unknown,Takeaway,2023-02-21,-96.0,1
197,TXN_5115080,Juice,5.0,3.0,15.0,Credit Card,Unknown,2023-02-18,-3.0,1
3250,TXN_5117140,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-08-17,180.0,0
2608,TXN_5117595,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-02-05,-193.0,1
2896,TXN_5118667,Coffee,4.0,2.0,8.0,Cash,In-store,2023-12-12,310.0,0
7230,TXN_5118799,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-23,-233.0,1
5174,TXN_5120215,Coffee,2.0,2.0,4.0,Digital Wallet,Unknown,2023-10-29,189.0,0
1426,TXN_5121322,Sandwich,3.0,4.0,12.0,Unknown,In-store,2023-12-17,49.0,0
5108,TXN_5124080,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-01-14,-337.0,1
6835,TXN_5124519,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-09-07,236.0,0
925,TXN_5124870,Tea,1.0,1.5,1.5,Digital Wallet,Unknown,2023-08-11,-27.0,1
8144,TXN_5124999,Coffee,5.0,2.0,10.0,Digital Wallet,Unknown,2023-04-11,-122.0,1
4138,TXN_5125382,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-12-26,259.0,0
5973,TXN_5125759,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-06-15,-194.0,1
9477,TXN_5127819,Juice,3.0,3.0,9.0,Unknown,Unknown,2023-04-03,-73.0,1
9096,TXN_5127984,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-11-12,223.0,0
8897,TXN_5129701,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-11-09,-3.0,1
1671,TXN_5130399,Cookie,3.0,1.0,3.0,Unknown,Unknown,2023-10-21,-19.0,1
5943,TXN_5131404,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-06-18,-125.0,1
2959,TXN_5132082,Salad,5.0,5.0,25.0,Unknown,Unknown,2023-10-08,112.0,0
911,TXN_5132327,Smoothie,5.0,4.0,20.0,Cash,Unknown,2023-01-25,-256.0,1
22,TXN_5132361,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-12-01,310.0,0
7890,TXN_5132482,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-12-21,20.0,0
3285,TXN_5132747,Coffee,2.0,2.0,4.0,Unknown,Unknown,2023-10-28,-54.0,1
8812,TXN_5133476,Juice,4.0,3.0,12.0,Unknown,Unknown,2023-03-17,-225.0,1
850,TXN_5134545,Tea,5.0,1.5,7.5,Digital Wallet,Unknown,2023-10-17,214.0,0
7457,TXN_5135172,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-12-10,54.0,0
6127,TXN_5136479,Sandwich,1.0,4.0,4.0,Unknown,In-store,2023-01-04,-340.0,1
1027,TXN_5136936,Cake,3.0,3.0,9.0,Cash,Unknown,2023-08-24,232.0,0
3129,TXN_5137315,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-01-05,-231.0,1
6818,TXN_5138053,Sandwich,5.0,4.0,20.0,Unknown,Takeaway,2023-02-16,42.0,0
3915,TXN_5138519,Cake,5.0,3.0,15.0,Cash,In-store,2023-05-22,95.0,0
7699,TXN_5139074,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-16,178.0,0
4180,TXN_5141000,Smoothie,4.0,4.0,16.0,Unknown,Takeaway,2023-06-16,-153.0,1
7252,TXN_5144090,Coffee,5.0,2.0,10.0,Digital Wallet,Unknown,2023-05-15,-32.0,1
6974,TXN_5145016,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-05-15,,0
5674,TXN_5145906,Tea,4.0,1.5,6.0,Unknown,Unknown,2023-01-30,,0
9211,TXN_5148201,Smoothie,5.0,4.0,20.0,Unknown,Unknown,2023-11-18,292.0,0
5543,TXN_5148730,Cake,1.0,3.0,3.0,Cash,Unknown,2023-12-12,24.0,0
6604,TXN_5148823,Juice,1.0,3.0,3.0,Digital Wallet,Unknown,2023-03-27,-260.0,1
5925,TXN_5151706,Smoothie,1.0,4.0,4.0,Unknown,Takeaway,2023-03-01,-26.0,1
9267,TXN_5151780,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-06-24,115.0,0
3316,TXN_5153086,Tea,3.0,1.5,4.5,Cash,In-store,2023-06-27,3.0,0
9232,TXN_5153408,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-22,56.0,0
1378,TXN_5153686,Coffee,5.0,2.0,10.0,Unknown,Takeaway,2023-04-05,-139.0,1
2464,TXN_5153899,Tea,3.0,1.5,4.5,Unknown,Takeaway,2023-03-01,-35.0,1
7047,TXN_5154112,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-03-01,,0
8551,TXN_5157516,Salad,3.0,5.0,15.0,Unknown,In-store,2023-10-09,,0
2776,TXN_5157855,Salad,1.0,5.0,5.0,Digital Wallet,Unknown,2023-08-18,-52.0,1
2324,TXN_5158607,Smoothie,4.0,4.0,16.0,Credit Card,Unknown,2023-03-24,-147.0,1
6984,TXN_5159483,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-05-24,61.0,0
4482,TXN_5159669,Tea,4.0,1.5,6.0,Credit Card,Unknown,2023-09-30,129.0,0
2803,TXN_5161371,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-01-17,-256.0,1
914,TXN_5163686,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-05-29,132.0,0
8968,TXN_5164540,Tea,2.0,1.5,3.0,Unknown,Takeaway,2023-01-05,-144.0,1
4553,TXN_5166412,Cookie,4.0,1.0,4.0,Unknown,Takeaway,2023-06-17,163.0,0
2092,TXN_5167425,Juice,5.0,3.0,15.0,Digital Wallet,Unknown,2023-08-04,48.0,0
5237,TXN_5167925,Juice,1.0,3.0,3.0,Unknown,Unknown,2023-09-11,38.0,0
6763,TXN_5170047,Salad,4.0,5.0,20.0,Cash,Unknown,2023-12-15,95.0,0
8075,TXN_5171248,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-14,-184.0,1
2874,TXN_5171332,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-02-05,-129.0,1
9928,TXN_5171519,Salad,3.0,5.0,15.0,Unknown,In-store,2023-04-06,60.0,0
5126,TXN_5172164,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-09-13,160.0,0
8257,TXN_5172383,Juice,3.0,3.0,9.0,Cash,In-store,2023-03-28,-169.0,1
5577,TXN_5173628,Tea,3.0,1.5,4.5,Unknown,Takeaway,2023-05-30,63.0,0
3715,TXN_5173881,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-01-29,-121.0,1
7826,TXN_5176767,Smoothie,4.0,4.0,16.0,Unknown,Takeaway,2023-05-03,94.0,0
3254,TXN_5177565,Sandwich,5.0,4.0,20.0,Unknown,Unknown,2023-10-24,174.0,0
122,TXN_5179020,Cake,2.0,3.0,6.0,Unknown,Takeaway,2023-06-18,-128.0,1
6690,TXN_5179156,Coffee,5.0,2.0,10.0,Unknown,In-store,2023-10-25,129.0,0
8079,TXN_5179245,Juice,3.0,3.0,9.0,Credit Card,Unknown,2023-04-17,-191.0,1
1764,TXN_5180326,Juice,4.0,3.0,12.0,Unknown,Unknown,2023-04-26,9.0,0
3150,TXN_5180728,Tea,2.0,1.5,3.0,Unknown,In-store,2023-09-01,128.0,0
942,TXN_5182042,Sandwich,4.0,4.0,16.0,Unknown,Takeaway,2023-02-25,-188.0,1
1692,TXN_5182399,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-08,195.0,0
26,TXN_5183041,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-04-20,-141.0,1
5477,TXN_5183249,Sandwich,1.0,4.0,4.0,Unknown,In-store,2023-07-02,73.0,0
2431,TXN_5183630,Coffee,4.0,2.0,8.0,Unknown,In-store,2023-02-15,-137.0,1
4475,TXN_5183674,Coffee,2.0,2.0,4.0,Digital Wallet,Unknown,2023-04-13,57.0,0
1963,TXN_5186460,Juice,3.0,3.0,9.0,Credit Card,Unknown,2023-11-07,208.0,0
8738,TXN_5188843,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-02-06,-274.0,1
7228,TXN_5188872,Cake,3.0,3.0,9.0,Unknown,In-store,2023-07-21,165.0,0
6162,TXN_5189465,Cookie,4.0,1.0,4.0,Unknown,Takeaway,2023-10-04,75.0,0
3127,TXN_5190685,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-11-12,39.0,0
1479,TXN_5191642,Salad,5.0,5.0,25.0,Cash,Unknown,2023-04-15,-211.0,1
5082,TXN_5193568,Juice,3.0,3.0,9.0,Cash,Unknown,2023-12-10,239.0,0
2228,TXN_5198524,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-06-14,-179.0,1
2124,TXN_5198827,Tea,5.0,1.5,7.5,Unknown,Unknown,2023-02-15,-119.0,1
6473,TXN_5200292,Salad,4.0,5.0,20.0,Cash,Unknown,2023-01-12,-34.0,1
9377,TXN_5201123,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-07-12,181.0,0
4088,TXN_5202349,Cookie,4.0,1.0,4.0,Unknown,In-store,2023-11-27,138.0,0
7145,TXN_5202752,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-05-08,-203.0,1
2483,TXN_5203710,Salad,4.0,5.0,20.0,Digital Wallet,Unknown,2023-04-22,-16.0,1
7823,TXN_5205595,Juice,1.0,3.0,3.0,Unknown,In-store,2023-03-01,-52.0,1
8861,TXN_5206046,Sandwich,3.0,4.0,12.0,Unknown,In-store,2023-03-01,,0
2002,TXN_5206049,Cookie,3.0,1.0,3.0,Digital Wallet,Unknown,2023-06-24,,0
7158,TXN_5208377,Tea,2.0,1.5,3.0,Unknown,Takeaway,2023-03-06,-110.0,1
8303,TXN_5209346,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-02-22,-12.0,1
580,TXN_5209585,Tea,2.0,1.5,3.0,Unknown,Takeaway,2023-08-12,171.0,0
7048,TXN_5209716,Cookie,5.0,1.0,5.0,Cash,Unknown,2023-10-06,55.0,0
6961,TXN_5213014,Sandwich,3.0,4.0,12.0,Credit Card,Unknown,2023-05-09,-150.0,1
724,TXN_5213542,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-08-21,104.0,0
9659,TXN_5213761,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-08-18,-3.0,1
2310,TXN_5214219,Salad,4.0,5.0,20.0,Credit Card,Unknown,2023-03-22,-149.0,1
6031,TXN_5214986,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-09-21,183.0,0
353,TXN_5215451,Sandwich,5.0,4.0,20.0,Digital Wallet,Unknown,2023-11-02,42.0,0
8177,TXN_5215704,Sandwich,5.0,4.0,20.0,Credit Card,Unknown,2023-10-31,-2.0,1
4903,TXN_5216430,Cookie,3.0,1.0,3.0,Unknown,Unknown,2023-02-05,-268.0,1
8116,TXN_5217434,Coffee,1.0,2.0,2.0,Unknown,Takeaway,2023-09-22,229.0,0
5414,TXN_5220523,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-01-30,-235.0,1
6450,TXN_5220527,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-08-06,188.0,0
96,TXN_5220895,Salad,5.0,5.0,25.0,Cash,In-store,2023-06-10,-57.0,1
4389,TXN_5221688,Coffee,2.0,2.0,4.0,Cash,Unknown,2023-07-03,23.0,0
3294,TXN_5222110,Coffee,2.0,2.0,4.0,Unknown,Unknown,2023-01-30,-154.0,1
5348,TXN_5222176,Cookie,4.0,1.0,4.0,Unknown,In-store,2023-01-11,-19.0,1
2664,TXN_5222822,Salad,1.0,5.0,5.0,Unknown,In-store,2023-11-20,313.0,0
7540,TXN_5223162,Juice,3.0,3.0,9.0,Digital Wallet,Unknown,2023-10-29,-22.0,1
5123,TXN_5223702,Smoothie,4.0,4.0,16.0,Credit Card,Unknown,2023-06-23,-128.0,1
3829,TXN_5224275,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-12-17,177.0,0
4346,TXN_5225537,Tea,5.0,1.5,7.5,Digital Wallet,Unknown,2023-11-04,-43.0,1
8203,TXN_5226399,Juice,4.0,3.0,12.0,Unknown,Takeaway,2023-01-19,-289.0,1
1409,TXN_5226635,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-02-01,13.0,0
3221,TXN_5227574,Juice,4.0,3.0,12.0,Digital Wallet,Unknown,2023-04-10,68.0,0
7044,TXN_5227798,Salad,4.0,5.0,20.0,Cash,Unknown,2023-09-02,145.0,0
783,TXN_5228270,Juice,3.0,3.0,9.0,Unknown,Takeaway,2023-04-12,-143.0,1
753,TXN_5229169,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-08,149.0,0
5836,TXN_5229351,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-08-14,-25.0,1
7795,TXN_5230719,Cake,5.0,3.0,15.0,Credit Card,Unknown,2023-03-23,-144.0,1
4876,TXN_5234152,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-03-26,3.0,0
2948,TXN_5234368,Coffee,3.0,2.0,6.0,Digital Wallet,Unknown,2023-06-10,76.0,0
4711,TXN_5235471,Cake,5.0,3.0,15.0,Unknown,In-store,2023-06-10,,0
6706,TXN_5236861,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-10-27,,0
1063,TXN_5236892,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-09,-232.0,1
1379,TXN_5237569,Tea,3.0,1.5,4.5,Unknown,Unknown,2023-03-09,,0
7990,TXN_5238755,Cookie,3.0,1.0,3.0,Unknown,Takeaway,2023-06-01,,0
2258,TXN_5239202,Cake,1.0,3.0,3.0,Unknown,Unknown,2023-09-14,105.0,0
5976,TXN_5240229,Salad,1.0,5.0,5.0,Unknown,In-store,2023-06-10,-96.0,1
5924,TXN_5241723,Coffee,3.0,2.0,6.0,Cash,Unknown,2023-07-18,38.0,0
696,TXN_5242469,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-04-01,-108.0,1
5380,TXN_5243032,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-08-24,145.0,0
4835,TXN_5244558,Smoothie,4.0,4.0,16.0,Digital Wallet,Unknown,2023-06-06,-79.0,1
9848,TXN_5244674,Cake,5.0,3.0,15.0,Unknown,Unknown,2023-04-27,-40.0,1
6614,TXN_5244931,Coffee,1.0,2.0,2.0,Unknown,Unknown,2023-09-30,156.0,0
1589,TXN_5245399,Coffee,5.0,2.0,10.0,Unknown,Unknown,2023-12-25,86.0,0
4433,TXN_5247378,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-06-16,-192.0,1
4846,TXN_5248011,Cake,2.0,3.0,6.0,Unknown,In-store,2023-01-21,-146.0,1
4858,TXN_5249091,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-08-15,206.0,0
5818,TXN_5251180,Cookie,1.0,1.0,1.0,Digital Wallet,Unknown,2023-06-25,-51.0,1
9407,TXN_5252187,Sandwich,1.0,4.0,4.0,Cash,Unknown,2023-01-20,-156.0,1
2280,TXN_5255023,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-11-15,299.0,0
4682,TXN_5255092,Sandwich,1.0,4.0,4.0,Unknown,Takeaway,2023-10-08,-38.0,1
9997,TXN_5255387,Coffee,4.0,2.0,8.0,Digital Wallet,Unknown,2023-03-02,-220.0,1
7533,TXN_5256055,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-02-07,-23.0,1
7582,TXN_5257169,Juice,4.0,3.0,12.0,Credit Card,Unknown,2023-01-12,-26.0,1
7448,TXN_5257531,Tea,2.0,1.5,3.0,Unknown,Unknown,2023-04-10,88.0,0
8638,TXN_5260646,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-11-18,222.0,0
5822,TXN_5261036,Juice,5.0,3.0,15.0,Cash,Unknown,2023-10-03,-46.0,1
6051,TXN_5263133,Juice,2.0,3.0,6.0,Unknown,Takeaway,2023-05-22,-134.0,1
4763,TXN_5263693,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-20,-122.0,1
152,TXN_5265095,Coffee,1.0,2.0,2.0,Unknown,Unknown,2023-06-23,154.0,0
83,TXN_5266394,Cake,3.0,3.0,9.0,Cash,In-store,2023-10-28,127.0,0
2683,TXN_5268025,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-05-19,-162.0,1
1406,TXN_5268203,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-03-04,-76.0,1
5678,TXN_5269634,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-07,34.0,0
8719,TXN_5270067,Cake,3.0,3.0,9.0,Digital Wallet,Unknown,2023-03-09,-29.0,1
3378,TXN_5274961,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-11-04,240.0,0
